"Time","Message","Severity"
"12/20/2018 3:41 PM","C:\Users\Music Director\Documents\mstest\CBS NEWS 12.17.18 9 - revision 1 for KDKD-AM only\Spot EWCOR172930.MP3 >> C:\Users\Music Director\Documents\testspots\3963.wav","Information"
"12/20/2018 3:41 PM","C:\Users\Music Director\Documents\mstest\CBS NEWS 12.17.18 9 for KDKD-AM only\Spot EWCOR172930.MP3 >> C:\Users\Music Director\Documents\testspots\3963.wav","Information"
"12/20/2018 3:41 PM","C:\Users\Music Director\Documents\mstest\CBS NEWS 12.17.18 9 - revision 1 for KDKD-AM only\Spot EWCOR181730.MP3 >> C:\Users\Music Director\Documents\testspots\3965.wav","Information"
"12/20/2018 3:41 PM","C:\Users\Music Director\Documents\mstest\CBS NEWS 12.17.18 9 for KDKD-AM only\Spot EWCOR181730.MP3 >> C:\Users\Music Director\Documents\testspots\3965.wav","Information"
"12/20/2018 3:41 PM","C:\Users\Music Director\Documents\mstest\CBS NEWS 12.03.18 - revision 1 for KDKD-AM only\Spot QSRA8085000.MP3 >> C:\Users\Music Director\Documents\testspots\3964.wav","Information"
"12/20/2018 3:41 PM","C:\Users\Music Director\Documents\mstest\CBS NEWS 12.03.18 - revision 2 for KDKD-AM only\Spot QSRA8085000.MP3 >> C:\Users\Music Director\Documents\testspots\3964.wav","Information"
"12/20/2018 3:41 PM","C:\Users\Music Director\Documents\mstest\CBS NEWS 12.03.18 - revision 3 for KDKD-AM only\Spot QSRA8085000.MP3 >> C:\Users\Music Director\Documents\testspots\3964.wav","Information"
"12/20/2018 3:41 PM","C:\Users\Music Director\Documents\mstest\CBS NEWS 12.17.18 9 - revision 1 for KDKD-AM only\SPOT QSRA8085000.mp3 >> C:\Users\Music Director\Documents\testspots\3964.wav","Information"
"12/20/2018 3:41 PM","C:\Users\Music Director\Documents\mstest\CBS NEWS 12.17.18 9 for KDKD-AM only\SPOT QSRA8085000.mp3 >> C:\Users\Music Director\Documents\testspots\3964.wav","Information"
"12/20/2018 3:41 PM","C:\Users\Music Director\Documents\mstest\CBS NEWS 12.17.18 9 - revision 1 for KDKD-AM only\BABBEL SMBA-TRY-WEB.mp3 >> C:\Users\Music Director\Documents\testspots\3966.wav","Information"
"12/20/2018 3:41 PM","C:\Users\Music Director\Documents\mstest\CBS NEWS 12.17.18 9 for KDKD-AM only\BABBEL SMBA-TRY-WEB.mp3 >> C:\Users\Music Director\Documents\testspots\3966.wav","Information"
"12/20/2018 3:41 PM","C:\Users\Music Director\Documents\mstest\CBS NEWS 12.17.18 9 - revision 1 for KDKD-AM only\Spot YDEB0146000_30.MP3 >> C:\Users\Music Director\Documents\testspots\3962.wav","Information"
"12/20/2018 3:41 PM","C:\Users\Music Director\Documents\mstest\CBS NEWS 12.17.18 9 for KDKD-AM only\Spot YDEB0146000_30.MP3 >> C:\Users\Music Director\Documents\testspots\3962.wav","Information"
"12/20/2018 3:41 PM","C:\Users\Music Director\Documents\mstest\Phantom Producer 28 F 12.17.18 1 for KXEA-FM only\ANYTIME FITNESS ANYF-DEC8.mp3 >> C:\Users\Music Director\Documents\testspots\3993.wav","Information"
"12/20/2018 3:41 PM","C:\Users\Music Director\Documents\mstest\Phantom Producer 28 F 12.17.18 1 for KXEA-FM only\CLOROX CXMT-8317000.mp3 >> C:\Users\Music Director\Documents\testspots\3996.wav","Information"
"12/20/2018 3:41 PM","C:\Users\Music Director\Documents\mstest\Phantom Producer 28 F 12.17.18 1 for KXEA-FM only\STAPLES QSRA-8086000.mp3 >> C:\Users\Music Director\Documents\testspots\3921.wav","Information"
"12/20/2018 3:41 PM","C:\Users\Music Director\Documents\mstest\Radio Genius Prep 7 12.17.18 7 for KDKD-FM only\STAPLES QSRA-8086000.mp3 >> C:\Users\Music Director\Documents\testspots\3921.wav","Information"
"12/20/2018 3:41 PM","C:\Users\Music Director\Documents\mstest\Universal Comedy Network 12.10.18 11 for KDKD-FM only\STAPLES QSRA-8086000.mp3 >> C:\Users\Music Director\Documents\testspots\3921.wav","Information"
"12/20/2018 3:41 PM","C:\Users\Music Director\Documents\mstest\Universal Comedy Network 12.17.18 6 for KDKD-FM only\STAPLES QSRA-8086000.mp3 >> C:\Users\Music Director\Documents\testspots\3921.wav","Information"
"12/20/2018 3:41 PM","C:\Users\Music Director\Documents\mstest\Phantom Producer 28 F 12.17.18 1 for KXEA-FM only\ULTA ULTR-0298000.mp3 >> C:\Users\Music Director\Documents\testspots\3994.wav","Information"
"12/20/2018 3:41 PM","C:\Users\Music Director\Documents\mstest\Phantom Producer 28 F 12.17.18 1 for KXEA-FM only\KOHLS YKHT-8163000.mp3 >> C:\Users\Music Director\Documents\testspots\3997.wav","Information"
"12/20/2018 3:41 PM","C:\Users\Music Director\Documents\mstest\Radio Genius Prep 7 12.17.18 7 for KDKD-FM only\KOHLS YKHT-8163000.mp3 >> C:\Users\Music Director\Documents\testspots\3997.wav","Information"
"12/20/2018 3:41 PM","C:\Users\Music Director\Documents\mstest\Universal Comedy Network 12.17.18 6 for KDKD-FM only\KOHLS YKHT-8163000.mp3 >> C:\Users\Music Director\Documents\testspots\3997.wav","Information"
"12/20/2018 3:41 PM","C:\Users\Music Director\Documents\mstest\Phantom Producer 28 F 12.17.18 1 for KXEA-FM only\STAPLES QSRA-8086000.mp3 >> C:\Users\Music Director\Documents\testspots\3921.wav","Information"
"12/20/2018 3:41 PM","C:\Users\Music Director\Documents\mstest\Radio Genius Prep 7 12.17.18 7 for KDKD-FM only\STAPLES QSRA-8086000.mp3 >> C:\Users\Music Director\Documents\testspots\3921.wav","Information"
"12/20/2018 3:41 PM","C:\Users\Music Director\Documents\mstest\Universal Comedy Network 12.10.18 11 for KDKD-FM only\STAPLES QSRA-8086000.mp3 >> C:\Users\Music Director\Documents\testspots\3921.wav","Information"
"12/20/2018 3:41 PM","C:\Users\Music Director\Documents\mstest\Universal Comedy Network 12.17.18 6 for KDKD-FM only\STAPLES QSRA-8086000.mp3 >> C:\Users\Music Director\Documents\testspots\3921.wav","Information"
"12/20/2018 3:41 PM","C:\Users\Music Director\Documents\mstest\Phantom Producer 28 F 12.17.18 1 for KXEA-FM only\GEICO XGGA-6257100.mp3 >> C:\Users\Music Director\Documents\testspots\3000.wav","Information"
"12/20/2018 3:41 PM","C:\Users\Music Director\Documents\mstest\Radio Genius Prep 7 12.17.18 7 for KDKD-FM only\GEICO XGGA-6257100.mp3 >> C:\Users\Music Director\Documents\testspots\3000.wav","Information"
"12/20/2018 3:41 PM","C:\Users\Music Director\Documents\mstest\Radio Genius Prep 7 12.17.18 7 for KDKD-FM only\STERLING YKAJ-8087000.mp3 >> C:\Users\Music Director\Documents\testspots\3998.wav","Information"
"12/20/2018 3:41 PM","C:\Users\Music Director\Documents\mstest\Phantom Producer 28 F 12.17.18 1 for KXEA-FM only\KOHLS YKHT-8163000.mp3 >> C:\Users\Music Director\Documents\testspots\3997.wav","Information"
"12/20/2018 3:41 PM","C:\Users\Music Director\Documents\mstest\Radio Genius Prep 7 12.17.18 7 for KDKD-FM only\KOHLS YKHT-8163000.mp3 >> C:\Users\Music Director\Documents\testspots\3997.wav","Information"
"12/20/2018 3:41 PM","C:\Users\Music Director\Documents\mstest\Universal Comedy Network 12.17.18 6 for KDKD-FM only\KOHLS YKHT-8163000.mp3 >> C:\Users\Music Director\Documents\testspots\3997.wav","Information"
"12/20/2018 3:41 PM","C:\Users\Music Director\Documents\mstest\Radio Genius Prep 7 12.17.18 7 for KDKD-FM only\LOWES YOWG-1584000.mp3 >> C:\Users\Music Director\Documents\testspots\3999.wav","Information"
"12/20/2018 3:41 PM","C:\Users\Music Director\Documents\mstest\Universal Comedy Network 12.17.18 6 for KDKD-FM only\FORD FMLB-2245000.mp3 >> C:\Users\Music Director\Documents\testspots\3010.wav","Information"
"12/20/2018 3:41 PM","C:\Users\Music Director\Documents\mstest\Universal Comedy Network 12.17.18 6 for KDKD-FM only\FORD FPDV-3641000.mp3 >> C:\Users\Music Director\Documents\testspots\3009.wav","Information"
"12/20/2018 3:41 PM","C:\Users\Music Director\Documents\mstest\Universal Comedy Network 12.17.18 6 for KDKD-FM only\JC PENNEY PJCP-9832000.mp3 >> C:\Users\Music Director\Documents\testspots\3012.wav","Information"
"12/20/2018 3:41 PM","C:\Users\Music Director\Documents\mstest\Phantom Producer 28 F 12.17.18 1 for KXEA-FM only\STAPLES QSRA-8086000.mp3 >> C:\Users\Music Director\Documents\testspots\3921.wav","Information"
"12/20/2018 3:41 PM","C:\Users\Music Director\Documents\mstest\Radio Genius Prep 7 12.17.18 7 for KDKD-FM only\STAPLES QSRA-8086000.mp3 >> C:\Users\Music Director\Documents\testspots\3921.wav","Information"
"12/20/2018 3:41 PM","C:\Users\Music Director\Documents\mstest\Universal Comedy Network 12.10.18 11 for KDKD-FM only\STAPLES QSRA-8086000.mp3 >> C:\Users\Music Director\Documents\testspots\3921.wav","Information"
"12/20/2018 3:41 PM","C:\Users\Music Director\Documents\mstest\Universal Comedy Network 12.17.18 6 for KDKD-FM only\STAPLES QSRA-8086000.mp3 >> C:\Users\Music Director\Documents\testspots\3921.wav","Information"
"12/20/2018 3:41 PM","C:\Users\Music Director\Documents\mstest\Phantom Producer 28 F 12.17.18 1 for KXEA-FM only\KOHLS YKHT-8163000.mp3 >> C:\Users\Music Director\Documents\testspots\3013.wav","Information"
"12/20/2018 3:41 PM","C:\Users\Music Director\Documents\mstest\Radio Genius Prep 7 12.17.18 7 for KDKD-FM only\KOHLS YKHT-8163000.mp3 >> C:\Users\Music Director\Documents\testspots\3013.wav","Information"
"12/20/2018 3:41 PM","C:\Users\Music Director\Documents\mstest\Universal Comedy Network 12.17.18 6 for KDKD-FM only\KOHLS YKHT-8163000.mp3 >> C:\Users\Music Director\Documents\testspots\3013.wav","Information"
"12/20/2018 3:41 PM","C:\Users\Music Director\Documents\mstest\WW Country Gold with Terri Clark 12.17.18 for KDKD-FM only\Boot Barn WW_BB-1210-WORK.MP3 >> C:\Users\Music Director\Documents\testspots\3959.wav","Information"
"12/20/2018 3:41 PM","C:\Users\Music Director\Documents\mstest\WW Nash Prep MS_A 12.17.18 5 for KDKD-FM only\Boot Barn WW_BB-1210-WORK.MP3 >> C:\Users\Music Director\Documents\testspots\3959.wav","Information"
"12/20/2018 3:41 PM","C:\Users\Music Director\Documents\mstest\_S12 TCS 17G Ctry 12.17.18 3 for KDKD-FM only\Boot Barn WW_BB-1210-WORK.MP3 >> C:\Users\Music Director\Documents\testspots\3959.wav","Information"
"12/20/2018 3:41 PM","C:\Users\Music Director\Documents\mstest\_S12 TCS Delicious Audio 17G Ctry 12.17.18 2 for KDKD-FM only\Boot Barn WW_BB-1210-WORK.MP3 >> C:\Users\Music Director\Documents\testspots\3959.wav","Information"
"12/20/2018 3:41 PM","C:\Users\Music Director\Documents\mstest\WW Country Gold with Terri Clark 12.17.18 for KDKD-FM only\Boot Barn WW_WR-1126-GEN1.MP3 >> C:\Users\Music Director\Documents\testspots\3960.wav","Information"
"12/20/2018 3:41 PM","C:\Users\Music Director\Documents\mstest\WW Nash Prep MS_A 12.03.18 1 for KDKD-FM only\Boot Barn WW_WR-1126-GEN1.MP3 >> C:\Users\Music Director\Documents\testspots\3960.wav","Information"
"12/20/2018 3:41 PM","C:\Users\Music Director\Documents\mstest\WW Nash Prep MS_A 12.17.18 5 for KDKD-FM only\Boot Barn WW_WR-1126-GEN1.MP3 >> C:\Users\Music Director\Documents\testspots\3960.wav","Information"
"12/20/2018 3:41 PM","C:\Users\Music Director\Documents\mstest\WWO 24_7 Country_A 12.03.18 10 - revision 1 for KDKD-FM only\Boot Barn WW_WR-1126-GEN1.MP3 >> C:\Users\Music Director\Documents\testspots\3960.wav","Information"
"12/20/2018 3:41 PM","C:\Users\Music Director\Documents\mstest\WWO 24_7 Country_A 12.03.18 10 for KDKD-FM only\Boot Barn WW_WR-1126-GEN1.MP3 >> C:\Users\Music Director\Documents\testspots\3960.wav","Information"
"12/20/2018 3:41 PM","C:\Users\Music Director\Documents\mstest\WWO 24_7 Country_A 12.03.18 6 for KDKD-AM only\Boot Barn WW_WR-1126-GEN1.MP3 >> C:\Users\Music Director\Documents\testspots\3960.wav","Information"
"12/20/2018 3:41 PM","C:\Users\Music Director\Documents\mstest\WWO 24_7 Country_A 12.03.18 7 for KDKD-AM only\Boot Barn WW_WR-1126-GEN1.MP3 >> C:\Users\Music Director\Documents\testspots\3960.wav","Information"
"12/20/2018 3:41 PM","C:\Users\Music Director\Documents\mstest\_S12 TCS 17G Ctry 12.17.18 3 for KDKD-FM only\Boot Barn WW_WR-1126-GEN1.MP3 >> C:\Users\Music Director\Documents\testspots\3960.wav","Information"
"12/20/2018 3:41 PM","C:\Users\Music Director\Documents\mstest\_S12 TCS Delicious Audio 17G Ctry 12.17.18 2 for KDKD-FM only\Boot Barn WW_WR-1126-GEN1.MP3 >> C:\Users\Music Director\Documents\testspots\3960.wav","Information"
"12/20/2018 3:41 PM","C:\Users\Music Director\Documents\mstest\WW Nash Prep MS_A 12.17.18 5 for KDKD-FM only\Kohls WW_YKHT81630000.MP3 >> C:\Users\Music Director\Documents\testspots\3961.wav","Information"
"12/20/2018 3:41 PM","C:\Users\Music Director\Documents\mstest\WWO 24_7 Country_A 12.17.18 10 for KDKD-FM only\Kohls WW_YKHT81630000.MP3 >> C:\Users\Music Director\Documents\testspots\3961.wav","Information"
"12/20/2018 3:41 PM","C:\Users\Music Director\Documents\mstest\WWO 24_7 Country_A 12.17.18 19 for KDKD-AM only\Kohls WW_YKHT81630000.MP3 >> C:\Users\Music Director\Documents\testspots\3961.wav","Information"
"12/20/2018 3:41 PM","C:\Users\Music Director\Documents\mstest\ZNA WWO News Male B XDS_A 12.17.18 9 for KDKD-AM only\Kohls WW_YKHT81630000.MP3 >> C:\Users\Music Director\Documents\testspots\3961.wav","Information"
"12/20/2018 3:41 PM","C:\Users\Music Director\Documents\mstest\_S12 TCS 17G Ctry 12.17.18 3 for KDKD-FM only\Kohls WW_YKHT81630000.MP3 >> C:\Users\Music Director\Documents\testspots\3961.wav","Information"
"12/20/2018 3:41 PM","C:\Users\Music Director\Documents\mstest\_S12 TCS Delicious Audio 17G Ctry 12.17.18 2 for KDKD-FM only\Kohls WW_YKHT81630000.MP3 >> C:\Users\Music Director\Documents\testspots\3961.wav","Information"
"12/20/2018 3:41 PM","C:\Users\Music Director\Documents\mstest\WW Country Gold with Terri Clark 12.17.18 for KDKD-FM only\Boot Barn WW_BB-1210-WORK.MP3 >> C:\Users\Music Director\Documents\testspots\3959.wav","Information"
"12/20/2018 3:41 PM","C:\Users\Music Director\Documents\mstest\WW Nash Prep MS_A 12.17.18 5 for KDKD-FM only\Boot Barn WW_BB-1210-WORK.MP3 >> C:\Users\Music Director\Documents\testspots\3959.wav","Information"
"12/20/2018 3:41 PM","C:\Users\Music Director\Documents\mstest\_S12 TCS 17G Ctry 12.17.18 3 for KDKD-FM only\Boot Barn WW_BB-1210-WORK.MP3 >> C:\Users\Music Director\Documents\testspots\3959.wav","Information"
"12/20/2018 3:41 PM","C:\Users\Music Director\Documents\mstest\_S12 TCS Delicious Audio 17G Ctry 12.17.18 2 for KDKD-FM only\Boot Barn WW_BB-1210-WORK.MP3 >> C:\Users\Music Director\Documents\testspots\3959.wav","Information"
"12/20/2018 3:41 PM","C:\Users\Music Director\Documents\mstest\WW Country Gold with Terri Clark 12.17.18 for KDKD-FM only\Boot Barn WW_WR-1126-GEN1.MP3 >> C:\Users\Music Director\Documents\testspots\3960.wav","Information"
"12/20/2018 3:41 PM","C:\Users\Music Director\Documents\mstest\WW Nash Prep MS_A 12.03.18 1 for KDKD-FM only\Boot Barn WW_WR-1126-GEN1.MP3 >> C:\Users\Music Director\Documents\testspots\3960.wav","Information"
"12/20/2018 3:41 PM","C:\Users\Music Director\Documents\mstest\WW Nash Prep MS_A 12.17.18 5 for KDKD-FM only\Boot Barn WW_WR-1126-GEN1.MP3 >> C:\Users\Music Director\Documents\testspots\3960.wav","Information"
"12/20/2018 3:41 PM","C:\Users\Music Director\Documents\mstest\WWO 24_7 Country_A 12.03.18 10 - revision 1 for KDKD-FM only\Boot Barn WW_WR-1126-GEN1.MP3 >> C:\Users\Music Director\Documents\testspots\3960.wav","Information"
"12/20/2018 3:41 PM","C:\Users\Music Director\Documents\mstest\WWO 24_7 Country_A 12.03.18 10 for KDKD-FM only\Boot Barn WW_WR-1126-GEN1.MP3 >> C:\Users\Music Director\Documents\testspots\3960.wav","Information"
"12/20/2018 3:41 PM","C:\Users\Music Director\Documents\mstest\WWO 24_7 Country_A 12.03.18 6 for KDKD-AM only\Boot Barn WW_WR-1126-GEN1.MP3 >> C:\Users\Music Director\Documents\testspots\3960.wav","Information"
"12/20/2018 3:41 PM","C:\Users\Music Director\Documents\mstest\WWO 24_7 Country_A 12.03.18 7 for KDKD-AM only\Boot Barn WW_WR-1126-GEN1.MP3 >> C:\Users\Music Director\Documents\testspots\3960.wav","Information"
"12/20/2018 3:41 PM","C:\Users\Music Director\Documents\mstest\_S12 TCS 17G Ctry 12.17.18 3 for KDKD-FM only\Boot Barn WW_WR-1126-GEN1.MP3 >> C:\Users\Music Director\Documents\testspots\3960.wav","Information"
"12/20/2018 3:41 PM","C:\Users\Music Director\Documents\mstest\_S12 TCS Delicious Audio 17G Ctry 12.17.18 2 for KDKD-FM only\Boot Barn WW_WR-1126-GEN1.MP3 >> C:\Users\Music Director\Documents\testspots\3960.wav","Information"
"12/20/2018 3:41 PM","C:\Users\Music Director\Documents\mstest\WW Nash Prep MS_A 12.17.18 5 for KDKD-FM only\Kohls WW_YKHT81630000.MP3 >> C:\Users\Music Director\Documents\testspots\3961.wav","Information"
"12/20/2018 3:41 PM","C:\Users\Music Director\Documents\mstest\WWO 24_7 Country_A 12.17.18 10 for KDKD-FM only\Kohls WW_YKHT81630000.MP3 >> C:\Users\Music Director\Documents\testspots\3961.wav","Information"
"12/20/2018 3:41 PM","C:\Users\Music Director\Documents\mstest\WWO 24_7 Country_A 12.17.18 19 for KDKD-AM only\Kohls WW_YKHT81630000.MP3 >> C:\Users\Music Director\Documents\testspots\3961.wav","Information"
"12/20/2018 3:41 PM","C:\Users\Music Director\Documents\mstest\ZNA WWO News Male B XDS_A 12.17.18 9 for KDKD-AM only\Kohls WW_YKHT81630000.MP3 >> C:\Users\Music Director\Documents\testspots\3961.wav","Information"
"12/20/2018 3:41 PM","C:\Users\Music Director\Documents\mstest\_S12 TCS 17G Ctry 12.17.18 3 for KDKD-FM only\Kohls WW_YKHT81630000.MP3 >> C:\Users\Music Director\Documents\testspots\3961.wav","Information"
"12/20/2018 3:41 PM","C:\Users\Music Director\Documents\mstest\_S12 TCS Delicious Audio 17G Ctry 12.17.18 2 for KDKD-FM only\Kohls WW_YKHT81630000.MP3 >> C:\Users\Music Director\Documents\testspots\3961.wav","Information"
"12/20/2018 3:41 PM","C:\Users\Music Director\Documents\mstest\Aptivada_A 12.17.18 6 for KDKD-AM only\CVS WW_CIVS88590000.MP3 >> C:\Users\Music Director\Documents\testspots\3952.wav","Information"
"12/20/2018 3:41 PM","C:\Users\Music Director\Documents\mstest\Aptivada_A 12.17.18 6 for KDKD-AM only\Groupon WW_GRPN02790000.MP3 >> C:\Users\Music Director\Documents\testspots\3948.wav","Information"
"12/20/2018 3:41 PM","C:\Users\Music Director\Documents\mstest\Aptivada_A 12.17.18 6 for KDKD-AM only\CVS WW_CIVS88590000.MP3 >> C:\Users\Music Director\Documents\testspots\3952.wav","Information"
"12/20/2018 3:41 PM","C:\Users\Music Director\Documents\mstest\Aptivada_A 12.17.18 6 for KDKD-AM only\Groupon WW_GRPN02790000.MP3 >> C:\Users\Music Director\Documents\testspots\3948.wav","Information"
"12/20/2018 3:41 PM","C:\Users\Music Director\Documents\mstest\Aptivada_A 12.17.18 6 for KDKD-AM only\CVS WW_CIVS88590000.MP3 >> C:\Users\Music Director\Documents\testspots\3952.wav","Information"
"12/20/2018 3:41 PM","C:\Users\Music Director\Documents\mstest\Aptivada_A 12.17.18 6 for KDKD-AM only\Groupon WW_GRPN02790000.MP3 >> C:\Users\Music Director\Documents\testspots\3948.wav","Information"
"12/20/2018 3:41 PM","C:\Users\Music Director\Documents\mstest\WO Wide Orbit - Alpha_A 12.17.18 5 for KDKD-FM only\Ford WW_FPDV36410000.MP3 >> C:\Users\Music Director\Documents\testspots\3956.wav","Information"
"12/20/2018 3:41 PM","C:\Users\Music Director\Documents\mstest\ZNA WWO News Male A XDS_A 12.17.18 31 for KXEA-FM only\Ford WW_FPDV36410000.MP3 >> C:\Users\Music Director\Documents\testspots\3956.wav","Information"
"12/20/2018 3:41 PM","C:\Users\Music Director\Documents\mstest\ZNA WWO News Male B XDS_A 12.17.18 9 for KDKD-AM only\Ford WW_FPDV36410000.MP3 >> C:\Users\Music Director\Documents\testspots\3956.wav","Information"
"12/20/2018 3:41 PM","C:\Users\Music Director\Documents\mstest\WO Wide Orbit - Alpha_A 12.17.18 5 for KDKD-FM only\Staples WW_QSRA80850000.MP3 >> C:\Users\Music Director\Documents\testspots\3953.wav","Information"
"12/20/2018 3:41 PM","C:\Users\Music Director\Documents\mstest\ZNA WWO News Male A XDS_A 12.10.18 19 for KXEA-FM only\Staples WW_QSRA80850000.MP3 >> C:\Users\Music Director\Documents\testspots\3953.wav","Information"
"12/20/2018 3:41 PM","C:\Users\Music Director\Documents\mstest\ZNA WWO News Male A XDS_A 12.17.18 31 for KXEA-FM only\Staples WW_QSRA80850000.MP3 >> C:\Users\Music Director\Documents\testspots\3953.wav","Information"
"12/20/2018 3:41 PM","C:\Users\Music Director\Documents\mstest\ZNA WWO News Male B XDS_A 12.10.18 8 for KDKD-AM only\Staples WW_QSRA80850000.MP3 >> C:\Users\Music Director\Documents\testspots\3953.wav","Information"
"12/20/2018 3:41 PM","C:\Users\Music Director\Documents\mstest\ZNA WWO News Male B XDS_A 12.17.18 9 for KDKD-AM only\Staples WW_QSRA80850000.MP3 >> C:\Users\Music Director\Documents\testspots\3953.wav","Information"
"12/20/2018 3:41 PM","C:\Users\Music Director\Documents\mstest\WO Wide Orbit - Alpha_A 12.17.18 5 for KDKD-FM only\Strategic Media Avant Credit WW_SMACDBT-1010.MP3 >> C:\Users\Music Director\Documents\testspots\3958.wav","Information"
"12/20/2018 3:41 PM","C:\Users\Music Director\Documents\mstest\WO Wide Orbit - Alpha_A 12.17.18 5 for KDKD-FM only\Vistaprint WW_SVPBC2303535.MP3 >> C:\Users\Music Director\Documents\testspots\3957.wav","Information"
"12/20/2018 3:41 PM","C:\Users\Music Director\Documents\mstest\WO Wide Orbit - Alpha_A 12.10.18 25 for KDKD-FM only\Home Depot WW_YHTFD23RT500.MP3 >> C:\Users\Music Director\Documents\testspots\3954.wav","Information"
"12/20/2018 3:41 PM","C:\Users\Music Director\Documents\mstest\WO Wide Orbit - Alpha_A 12.17.18 5 for KDKD-FM only\Home Depot WW_YHTFD23RT500.MP3 >> C:\Users\Music Director\Documents\testspots\3954.wav","Information"
"12/20/2018 3:41 PM","C:\Users\Music Director\Documents\mstest\WW Country Gold with Terri Clark 12.03.18 for KDKD-FM only\Home Depot WW_YHTFD23RT500.MP3 >> C:\Users\Music Director\Documents\testspots\3954.wav","Information"
"12/20/2018 3:41 PM","C:\Users\Music Director\Documents\mstest\WW Country Gold with Terri Clark 12.10.18 for KDKD-FM only\Home Depot WW_YHTFD23RT500.MP3 >> C:\Users\Music Director\Documents\testspots\3954.wav","Information"
"12/20/2018 3:41 PM","C:\Users\Music Director\Documents\mstest\ZNA WWO News Male B XDS_A 12.03.18 5 for KDKD-AM only\Home Depot WW_YHTFD23RT500.MP3 >> C:\Users\Music Director\Documents\testspots\3954.wav","Information"
"12/20/2018 3:41 PM","C:\Users\Music Director\Documents\mstest\ZNA WWO News Male B XDS_A 12.03.18 9 for KDKD-AM only\Home Depot WW_YHTFD23RT500.MP3 >> C:\Users\Music Director\Documents\testspots\3954.wav","Information"
"12/20/2018 3:41 PM","C:\Users\Music Director\Documents\mstest\ZNA WWO News Male B XDS_A 12.10.18 8 for KDKD-AM only\Home Depot WW_YHTFD23RT500.MP3 >> C:\Users\Music Director\Documents\testspots\3954.wav","Information"
"12/20/2018 3:41 PM","C:\Users\Music Director\Documents\mstest\ZNA WWO News Male B XDS_A 12.17.18 9 for KDKD-AM only\Home Depot WW_YHTFD23RT500.MP3 >> C:\Users\Music Director\Documents\testspots\3954.wav","Information"
